* Measurement data measured by REW V5.20.8
* Source: Generic_1 [plughw:1,0], Capture (Capture), R, volume: 0.508
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 10 Jul, 2022 10:34:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Jul 10
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), dBFS(dBFS), Phase(degrees)
15610.841113, -25.840, -148.9781
15611.207323, -25.836, -148.9766
15611.573534, -25.832, -148.9751
15611.939745, -25.828, -148.9737
15612.305956, -25.824, -148.9723
15612.672167, -25.820, -148.9709
15613.038378, -25.816, -148.9695
15613.404589, -25.812, -148.9682
15613.770800, -25.808, -148.9668
15614.137011, -25.804, -148.9656
15614.503222, -25.800, -148.9643
15614.869433, -25.796, -148.9630
15615.235644, -25.792, -148.9618
15615.601855, -25.788, -148.9606
15615.968066, -25.784, -148.9593
15616.334277, -25.780, -148.9582
15616.700488, -25.776, -148.9570
15617.066699, -25.772, -148.9559
15617.432910, -25.768, -148.9548
15617.799121, -25.764, -148.9537
15618.165332, -25.760, -148.9526
15618.531543, -25.756, -148.9516
15618.897754, -25.752, -148.9506
15619.263965, -25.748, -148.9496
15619.630176, -25.744, -148.9486
15619.996387, -25.740, -148.9476
15620.362598, -25.736, -148.9467
15620.728809, -25.732, -148.9458
15621.095020, -25.728, -148.9449
15621.461231, -25.724, -148.9440
15621.827442, -25.720, -148.9432
15622.193653, -25.716, -148.9424
15622.559863, -25.712, -148.9416
15622.926074, -25.708, -148.9408
15623.292285, -25.704, -148.9401
15623.658496, -25.700, -148.9393
15624.024707, -25.696, -148.9386
15624.390918, -25.692, -148.9379
15624.757129, -25.688, -148.9373
15625.123340, -25.684, -148.9366
15625.489551, -25.680, -148.9360
15625.855762, -25.676, -148.9354
15626.221973, -25.672, -148.9349
15626.588184, -25.668, -148.9343
15626.954395, -25.664, -148.9338
15627.320606, -25.660, -148.9333
15627.686817, -25.656, -148.9328
15628.053028, -25.652, -148.9324
15628.419239, -25.648, -148.9319
15628.785450, -25.644, -148.9315
15629.151661, -25.640, -148.9311
15629.517872, -25.636, -148.9308
15629.884083, -25.632, -148.9304
15630.250294, -25.628, -148.9301
15630.616505, -25.624, -148.9298
15630.982716, -25.620, -148.9296
15631.348927, -25.616, -148.9293
15631.715138, -25.612, -148.9291
15632.081349, -25.608, -148.9289
15632.447560, -25.604, -148.9287
15632.813771, -25.600, -148.9286
15633.179982, -25.596, -148.9284
15633.546192, -25.591, -148.9283
15633.912403, -25.587, -148.9282
15634.278614, -25.583, -148.9282
15634.644825, -25.579, -148.9281
15635.011036, -25.575, -148.9281
15635.377247, -25.571, -148.9281
15635.743458, -25.567, -148.9282
15636.109669, -25.563, -148.9282
15636.475880, -25.559, -148.9283
15636.842091, -25.555, -148.9284
15637.208302, -25.551, -148.9285
15637.574513, -25.547, -148.9287
15637.940724, -25.543, -148.9289
15638.306935, -25.539, -148.9291
15638.673146, -25.535, -148.9293
15639.039357, -25.530, -148.9295
15639.405568, -25.526, -148.9298
15639.771779, -25.522, -148.9301
15640.137990, -25.518, -148.9304
15640.504201, -25.514, -148.9308
15640.870412, -25.510, -148.9311
15641.236623, -25.506, -148.9315
15641.602834, -25.502, -148.9319
15641.969045, -25.498, -148.9324
15642.335256, -25.494, -148.9328
15642.701467, -25.489, -148.9333
15643.067678, -25.485, -148.9338
15643.433889, -25.481, -148.9344
15643.800100, -25.477, -148.9349
15644.166311, -25.473, -148.9355
15644.532522, -25.469, -148.9361
15644.898732, -25.465, -148.9368
15645.264943, -25.461, -148.9374
15645.631154, -25.457, -148.9381
15645.997365, -25.453, -148.9388
15646.363576, -25.448, -148.9395
15646.729787, -25.444, -148.9403
15647.095998, -25.440, -148.9411
15647.462209, -25.436, -148.9419
15647.828420, -25.432, -148.9427
15648.194631, -25.428, -148.9436
15648.560842, -25.424, -148.9444
15648.927053, -25.420, -148.9453
15649.293264, -25.415, -148.9463
15649.659475, -25.411, -148.9472
15650.025686, -25.407, -148.9482
15650.391897, -25.403, -148.9492
15650.758108, -25.399, -148.9502
15651.124319, -25.395, -148.9513
15651.490530, -25.391, -148.9524
15651.856741, -25.386, -148.9535
15652.222952, -25.382, -148.9546
15652.589163, -25.378, -148.9557
15652.955374, -25.374, -148.9569
15653.321585, -25.370, -148.9581
15653.687796, -25.366, -148.9594
15654.054007, -25.362, -148.9606
15654.420218, -25.357, -148.9619
15654.786429, -25.353, -148.9632
15655.152640, -25.349, -148.9645
15655.518851, -25.345, -148.9659
15655.885062, -25.341, -148.9673
15656.251272, -25.337, -148.9687
15656.617483, -25.332, -148.9701
15656.983694, -25.328, -148.9715
15657.349905, -25.324, -148.9730
15657.716116, -25.320, -148.9745
15658.082327, -25.316, -148.9761
15658.448538, -25.312, -148.9776
15658.814749, -25.307, -148.9792
15659.180960, -25.303, -148.9808
15659.547171, -25.299, -148.9825
15659.913382, -25.295, -148.9841
15660.279593, -25.291, -148.9858
15660.645804, -25.287, -148.9875
15661.012015, -25.282, -148.9892
15661.378226, -25.278, -148.9910
15661.744437, -25.274, -148.9928
15662.110648, -25.270, -148.9946
15662.476859, -25.266, -148.9965
15662.843070, -25.261, -148.9983
15663.209281, -25.257, -149.0002
15663.575492, -25.253, -149.0021
15663.941703, -25.249, -149.0041
15664.307914, -25.245, -149.0061
15664.674125, -25.240, -149.0081
15665.040336, -25.236, -149.0101
15665.406547, -25.232, -149.0121
15665.772758, -25.228, -149.0142
15666.138969, -25.224, -149.0163
15666.505180, -25.219, -149.0184
15666.871391, -25.215, -149.0206
15667.237601, -25.211, -149.0228
15667.603812, -25.207, -149.0250
15667.970023, -25.203, -149.0272
15668.336234, -25.198, -149.0295
15668.702445, -25.194, -149.0318
15669.068656, -25.190, -149.0341
15669.434867, -25.186, -149.0364
15669.801078, -25.182, -149.0388
15670.167289, -25.177, -149.0412
15670.533500, -25.173, -149.0436
15670.899711, -25.169, -149.0460
15671.265922, -25.165, -149.0485
15671.632133, -25.160, -149.0510
15671.998344, -25.156, -149.0535
15672.364555, -25.152, -149.0561
15672.730766, -25.148, -149.0587
15673.096977, -25.143, -149.0613
15673.463188, -25.139, -149.0639
15673.829399, -25.135, -149.0666
15674.195610, -25.131, -149.0693
15674.561821, -25.127, -149.0720
15674.928032, -25.122, -149.0747
15675.294243, -25.118, -149.0775
15675.660454, -25.114, -149.0803
15676.026665, -25.110, -149.0831
15676.392876, -25.105, -149.0860
15676.759087, -25.101, -149.0889
15677.125298, -25.097, -149.0918
15677.491509, -25.093, -149.0947
15677.857720, -25.088, -149.0977
15678.223931, -25.084, -149.1006
15678.590141, -25.080, -149.1037
15678.956352, -25.076, -149.1067
15679.322563, -25.071, -149.1098
15679.688774, -25.067, -149.1129
15680.054985, -25.063, -149.1160
15680.421196, -25.059, -149.1192
15680.787407, -25.054, -149.1223
15681.153618, -25.050, -149.1255
15681.519829, -25.046, -149.1288
15681.886040, -25.042, -149.1320
15682.252251, -25.037, -149.1353
15682.618462, -25.033, -149.1387
15682.984673, -25.029, -149.1420
15683.350884, -25.024, -149.1454
15683.717095, -25.020, -149.1488
15684.083306, -25.016, -149.1522
15684.449517, -25.012, -149.1557
15684.815728, -25.007, -149.1592
15685.181939, -25.003, -149.1627
15685.548150, -24.999, -149.1662
15685.914361, -24.995, -149.1698
15686.280572, -24.990, -149.1734
15686.646783, -24.986, -149.1770
15687.012994, -24.982, -149.1807
15687.379205, -24.977, -149.1844
15687.745416, -24.973, -149.1881
15688.111627, -24.969, -149.1918
15688.477838, -24.965, -149.1956
15688.844049, -24.960, -149.1994
15689.210260, -24.956, -149.2032
15689.576470, -24.952, -149.2071
15689.942681, -24.947, -149.2110
15690.308892, -24.943, -149.2149
15690.675103, -24.939, -149.2188
15691.041314, -24.935, -149.2228
15691.407525, -24.930, -149.2268
15691.773736, -24.926, -149.2308
15692.139947, -24.922, -149.2349
15692.506158, -24.917, -149.2390
15692.872369, -24.913, -149.2431
15693.238580, -24.909, -149.2472
15693.604791, -24.904, -149.2514
15693.971002, -24.900, -149.2556
15694.337213, -24.896, -149.2598
15694.703424, -24.892, -149.2641
15695.069635, -24.887, -149.2683
15695.435846, -24.883, -149.2727
15695.802057, -24.879, -149.2770
15696.168268, -24.874, -149.2814
15696.534479, -24.870, -149.2858
15696.900690, -24.866, -149.2902
15697.266901, -24.861, -149.2947
15697.633112, -24.857, -149.2992
15697.999323, -24.853, -149.3037
15698.365534, -24.848, -149.3082
15698.731745, -24.844, -149.3128
15699.097956, -24.840, -149.3174
15699.464167, -24.835, -149.3221
15699.830378, -24.831, -149.3267
15700.196589, -24.827, -149.3314
15700.562800, -24.823, -149.3362
15700.929010, -24.818, -149.3409
15701.295221, -24.814, -149.3457
15701.661432, -24.810, -149.3505
15702.027643, -24.805, -149.3554
15702.393854, -24.801, -149.3602
15702.760065, -24.797, -149.3651
15703.126276, -24.792, -149.3701
15703.492487, -24.788, -149.3750
15703.858698, -24.784, -149.3800
15704.224909, -24.779, -149.3851
15704.591120, -24.775, -149.3901
15704.957331, -24.771, -149.3952
15705.323542, -24.766, -149.4003
15705.689753, -24.762, -149.4054
15706.055964, -24.758, -149.4106
15706.422175, -24.753, -149.4158
15706.788386, -24.749, -149.4211
15707.154597, -24.745, -149.4263
15707.520808, -24.740, -149.4316
15707.887019, -24.736, -149.4370
15708.253230, -24.731, -149.4423
15708.619441, -24.727, -149.4477
15708.985652, -24.723, -149.4531
15709.351863, -24.718, -149.4586
15709.718074, -24.714, -149.4640
15710.084285, -24.710, -149.4695
15710.450496, -24.705, -149.4751
15710.816707, -24.701, -149.4807
15711.182918, -24.697, -149.4863
15711.549129, -24.692, -149.4919
15711.915339, -24.688, -149.4975
15712.281550, -24.684, -149.5032
15712.647761, -24.679, -149.5090
15713.013972, -24.675, -149.5147
15713.380183, -24.671, -149.5205
15713.746394, -24.666, -149.5263
15714.112605, -24.662, -149.5322
15714.478816, -24.658, -149.5380
15714.845027, -24.653, -149.5439
15715.211238, -24.649, -149.5499
15715.577449, -24.644, -149.5558
15715.943660, -24.640, -149.5618
15716.309871, -24.636, -149.5679
15716.676082, -24.631, -149.5739
15717.042293, -24.627, -149.5800
15717.408504, -24.623, -149.5862
15717.774715, -24.618, -149.5923
15718.140926, -24.614, -149.5985
15718.507137, -24.609, -149.6047
15718.873348, -24.605, -149.6110
15719.239559, -24.601, -149.6172
15719.605770, -24.596, -149.6236
15719.971981, -24.592, -149.6299
15720.338192, -24.588, -149.6363
15720.704403, -24.583, -149.6427
15721.070614, -24.579, -149.6491
15721.436825, -24.575, -149.6556
15721.803036, -24.570, -149.6621
15722.169247, -24.566, -149.6686
15722.535458, -24.561, -149.6752
15722.901669, -24.557, -149.6818
15723.267879, -24.553, -149.6884
15723.634090, -24.548, -149.6951
15724.000301, -24.544, -149.7018
15724.366512, -24.539, -149.7085
15724.732723, -24.535, -149.7153
15725.098934, -24.531, -149.7221
15725.465145, -24.526, -149.7289
15725.831356, -24.522, -149.7357
15726.197567, -24.518, -149.7426
15726.563778, -24.513, -149.7495
15726.929989, -24.509, -149.7565
15727.296200, -24.504, -149.7635
15727.662411, -24.500, -149.7705
15728.028622, -24.496, -149.7775
15728.394833, -24.491, -149.7846
15728.761044, -24.487, -149.7917
15729.127255, -24.482, -149.7989
15729.493466, -24.478, -149.8060
15729.859677, -24.474, -149.8133
15730.225888, -24.469, -149.8205
15730.592099, -24.465, -149.8278
15730.958310, -24.461, -149.8351
15731.324521, -24.456, -149.8424
15731.690732, -24.452, -149.8498
15732.056943, -24.447, -149.8572
15732.423154, -24.443, -149.8646
15732.789365, -24.439, -149.8721
15733.155576, -24.434, -149.8796
15733.521787, -24.430, -149.8871
15733.887998, -24.425, -149.8947
15734.254209, -24.421, -149.9023
15734.620419, -24.417, -149.9099
15734.986630, -24.412, -149.9176
15735.352841, -24.408, -149.9253
15735.719052, -24.403, -149.9330
15736.085263, -24.399, -149.9408
15736.451474, -24.395, -149.9486
15736.817685, -24.390, -149.9564
15737.183896, -24.386, -149.9643
15737.550107, -24.381, -149.9722
15737.916318, -24.377, -149.9801
15738.282529, -24.373, -149.9881
15738.648740, -24.368, -149.9961
15739.014951, -24.364, -150.0041
15739.381162, -24.359, -150.0122
15739.747373, -24.355, -150.0203
15740.113584, -24.351, -150.0284
15740.479795, -24.346, -150.0366
15740.846006, -24.342, -150.0448
15741.212217, -24.337, -150.0530
15741.578428, -24.333, -150.0613
15741.944639, -24.329, -150.0696
15742.310850, -24.324, -150.0779
15742.677061, -24.320, -150.0863
15743.043272, -24.315, -150.0947
15743.409483, -24.311, -150.1031
15743.775694, -24.307, -150.1116
15744.141905, -24.302, -150.1201
15744.508116, -24.298, -150.1287
15744.874327, -24.293, -150.1372
15745.240538, -24.289, -150.1459
15745.606748, -24.284, -150.1545
15745.972959, -24.280, -150.1632
15746.339170, -24.276, -150.1719
15746.705381, -24.271, -150.1806
15747.071592, -24.267, -150.1894
15747.437803, -24.262, -150.1982
15747.804014, -24.258, -150.2070
15748.170225, -24.254, -150.2159
15748.536436, -24.249, -150.2248
15748.902647, -24.245, -150.2338
15749.268858, -24.240, -150.2428
15749.635069, -24.236, -150.2518
15750.001280, -24.232, -150.2608
15750.367491, -24.227, -150.2699
15750.733702, -24.223, -150.2791
15751.099913, -24.218, -150.2882
15751.466124, -24.214, -150.2974
15751.832335, -24.209, -150.3066
15752.198546, -24.205, -150.3159
15752.564757, -24.201, -150.3252
15752.930968, -24.196, -150.3345
15753.297179, -24.192, -150.3439
15753.663390, -24.187, -150.3533
15754.029601, -24.183, -150.3627
15754.395812, -24.179, -150.3722
15754.762023, -24.174, -150.3817
15755.128234, -24.170, -150.3912
15755.494445, -24.165, -150.4008
15755.860656, -24.161, -150.4104
15756.226867, -24.157, -150.4201
15756.593078, -24.152, -150.4297
15756.959288, -24.148, -150.4395
15757.325499, -24.143, -150.4492
15757.691710, -24.139, -150.4590
15758.057921, -24.134, -150.4688
15758.424132, -24.130, -150.4787
15758.790343, -24.126, -150.4886
15759.156554, -24.121, -150.4985
15759.522765, -24.117, -150.5085
15759.888976, -24.112, -150.5185
15760.255187, -24.108, -150.5285
15760.621398, -24.104, -150.5386
15760.987609, -24.099, -150.5487
15761.353820, -24.095, -150.5588
15761.720031, -24.090, -150.5690
15762.086242, -24.086, -150.5792
15762.452453, -24.081, -150.5895
15762.818664, -24.077, -150.5997
15763.184875, -24.073, -150.6101
15763.551086, -24.068, -150.6204
15763.917297, -24.064, -150.6308
15764.283508, -24.059, -150.6413
15764.649719, -24.055, -150.6517
15765.015930, -24.051, -150.6622
15765.382141, -24.046, -150.6728
15765.748352, -24.042, -150.6833
15766.114563, -24.037, -150.6939
15766.480774, -24.033, -150.7046
15766.846985, -24.028, -150.7153
15767.213196, -24.024, -150.7260
15767.579407, -24.020, -150.7367
15767.945617, -24.015, -150.7475
15768.311828, -24.011, -150.7583
15768.678039, -24.006, -150.7692
15769.044250, -24.002, -150.7801
15769.410461, -23.998, -150.7910
15769.776672, -23.993, -150.8020
15770.142883, -23.989, -150.8130
15770.509094, -23.984, -150.8241
15770.875305, -23.980, -150.8352
15771.241516, -23.975, -150.8463
15771.607727, -23.971, -150.8574
15771.973938, -23.967, -150.8686
15772.340149, -23.962, -150.8799
15772.706360, -23.958, -150.8911
15773.072571, -23.953, -150.9024
15773.438782, -23.949, -150.9138
15773.804993, -23.945, -150.9252
15774.171204, -23.940, -150.9366
15774.537415, -23.936, -150.9480
15774.903626, -23.931, -150.9595
15775.269837, -23.927, -150.9710
15775.636048, -23.923, -150.9826
15776.002259, -23.918, -150.9942
15776.368470, -23.914, -151.0058
15776.734681, -23.909, -151.0175
15777.100892, -23.905, -151.0292
15777.467103, -23.901, -151.0409
15777.833314, -23.896, -151.0527
15778.199525, -23.892, -151.0646
15778.565736, -23.887, -151.0764
15778.931947, -23.883, -151.0883
15779.298157, -23.878, -151.1003
15779.664368, -23.874, -151.1122
15780.030579, -23.870, -151.1242
15780.396790, -23.865, -151.1363
15780.763001, -23.861, -151.1484
15781.129212, -23.856, -151.1605
15781.495423, -23.852, -151.1727
15781.861634, -23.848, -151.1848
15782.227845, -23.843, -151.1971
15782.594056, -23.839, -151.2094
15782.960267, -23.834, -151.2217
15783.326478, -23.830, -151.2340
15783.692689, -23.826, -151.2464
15784.058900, -23.821, -151.2588
15784.425111, -23.817, -151.2713
15784.791322, -23.812, -151.2838
15785.157533, -23.808, -151.2963
15785.523744, -23.804, -151.3089
15785.889955, -23.799, -151.3215
15786.256166, -23.795, -151.3342
15786.622377, -23.790, -151.3469
15786.988588, -23.786, -151.3596
15787.354799, -23.782, -151.3724
15787.721010, -23.777, -151.3852
15788.087221, -23.773, -151.3980
15788.453432, -23.768, -151.4109
15788.819643, -23.764, -151.4238
15789.185854, -23.760, -151.4368
15789.552065, -23.755, -151.4498
15789.918276, -23.751, -151.4628
15790.284487, -23.746, -151.4759
15790.650697, -23.742, -151.4890
15791.016908, -23.738, -151.5022
15791.383119, -23.733, -151.5154
15791.749330, -23.729, -151.5286
15792.115541, -23.725, -151.5418
15792.481752, -23.720, -151.5551
15792.847963, -23.716, -151.5685
15793.214174, -23.711, -151.5819
15793.580385, -23.707, -151.5953
15793.946596, -23.703, -151.6088
15794.312807, -23.698, -151.6223
15794.679018, -23.694, -151.6358
15795.045229, -23.689, -151.6494
15795.411440, -23.685, -151.6630
15795.777651, -23.681, -151.6766
15796.143862, -23.676, -151.6904
15796.510073, -23.672, -151.7041
15796.876284, -23.668, -151.7178
15797.242495, -23.663, -151.7317
15797.608706, -23.659, -151.7455
15797.974917, -23.654, -151.7594
15798.341128, -23.650, -151.7733
15798.707339, -23.646, -151.7873
15799.073550, -23.641, -151.8013
15799.439761, -23.637, -151.8154
